EXTERNALLYLOADEDTABLES,L_Salesforce_RecordTypes,Salesforce record types,Load Table,NamespacePrefix,Namespace Prefix,VARCHAR(64),,True,L_Salesforce_RecordTypes,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_RecordTypes,Salesforce record types,Load Table,ModifiedDate,Modified Date,VARCHAR(64),,True,L_Salesforce_RecordTypes,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,WorkOrderID,Work Order ID,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,RootWorkOrderID,Root Work Order ID,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,WorkOrderNumber,Work Order Number,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,RecordTypeID,Record Type ID,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,CreatedDate,Created Date,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,ScheduledDate,Scheduled Date,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,DateRequested,Date Requested,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,CaseID,Case ID,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,ConnectionID,Connection ID,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,LocationID,Location ID,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,Priority,Priority,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,ConnectionType,Connection Type,VARCHAR(256),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,Subject,Subject,VARCHAR(256),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,Status,Status,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,StatusCategory,Status Category,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,GenerationType,Generation Type,VARCHAR(256),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,GenerationCapacity,Generation Capacity,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,EnergyStorageCapacity,Energy Storage Capacity,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,EnergyStorageType,Energy Storage Type,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,WorkType,Work Type,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,ModifiedDate,Modified Date,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
