loc_name,obj_name,obj_desc,obj_type,col_name,col_desc,col_datatype,col_key_type,col_null,src_mapping_name,obj_join,src_obj_loc,src_obj_name,src_col_name,col_trans,hash_cols
,LoadAccountHierarchy,,Load Table,dss_load_date,Load date.,Timestamp,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,dss_record_source,Record source.,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,AccountTypeId,,int,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,ClassificationId,,int,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,Level1,,int,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L1Name,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L1State,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L1County,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,Level2,,int,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L2Name,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L2State,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L2County,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,Level3,,int,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L3Name,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L3State,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L3County,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,Level4,,int,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L4Name,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L4State,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L4County,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,Level5,,int,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L5Name,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L5State,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L5County,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,Level6,,int,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L6Name,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L6State,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L6County,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,Level,,int,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,ForceId,,int,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,SrcString,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L1AccountType,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L1DisplayName,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L1Address,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L1Address2,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L1City,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L1PostalCode,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L1Country,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L1FederalTaxId,,varchar,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,L1Segmentation,,VARCHAR,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,ChannelPartnerId,,number,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,ChannelPartnerFeeSharePartnerId,,number,,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadAccountHierarchy,,Load Table,Level1_LineOfBusiness,,varchar(50),,Y,LOADACCOUNTHIERARCHY,,,,,,
,LoadCustomerAccountClassification,,Load Table,dss_load_date,Load date.,TIMESTAMP,,Y,LOADCUSTOMERACCOUNTCLASSIFICATION,,,,,,
,LoadCustomerAccountClassification,,Load Table,dss_record_source,Record source.,VARCHAR(64),,Y,LOADCUSTOMERACCOUNTCLASSIFICATION,,,,,,
,LoadCustomerAccountClassification,,Load Table,ID,,int,,Y,LOADCUSTOMERACCOUNTCLASSIFICATION,,,,,,
,LoadCustomerAccountClassification,,Load Table,NAME,,varchar(255),,Y,LOADCUSTOMERACCOUNTCLASSIFICATION,,,,,,
,LoadCustomerAccountClassification,,Load Table,LINEOFBUSINESS,,varchar(255),,Y,LOADCUSTOMERACCOUNTCLASSIFICATION,,,,,,
,LoadCustomerAccountClassification,,Load Table,ISVISIBLEONREGISTRATION,,boolean,,Y,LOADCUSTOMERACCOUNTCLASSIFICATION,,,,,,
,LoadFeeSharePartner,,Load Table,dss_load_date,Load date.,TIMESTAMP,,Y,LOADFEESHAREPARTNER,,,,,,
,LoadFeeSharePartner,,Load Table,dss_record_source,Record source.,VARCHAR(64),,Y,LOADFEESHAREPARTNER,,,,,,
,LoadFeeSharePartner,,Load Table,Id,,number,,Y,LOADFEESHAREPARTNER,,,,,,
,LoadFeeSharePartner,,Load Table,ChannelPartnerId,,number,,Y,LOADFEESHAREPARTNER,,,,,,
,LoadFeeSharePartner,,Load Table,ExternalId,,varchar(255),,Y,LOADFEESHAREPARTNER,,,,,,
,LoadFeeSharePartner,,Load Table,Name,,varchar(500),,Y,LOADFEESHAREPARTNER,,,,,,
,LoadFeeSharePartner,,Load Table,customerid,,number,,Y,LOADFEESHAREPARTNER,,,,,,
,StageAccountHierarchy,,Stage Table,ForceId,,int,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,ForceId,N,
,StageAccountHierarchy,,Stage Table,Level1ForceId,,int,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,Level1,N,
,StageAccountHierarchy,,Stage Table,Level1AccountName,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,L1Name,Y,
,StageAccountHierarchy,,Stage Table,Level2ForceId,,int,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,Level2,N,
,StageAccountHierarchy,,Stage Table,Level2AccountName,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,L2Name,Y,
,StageAccountHierarchy,,Stage Table,Level3ForceId,,int,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,Level3,N,
,StageAccountHierarchy,,Stage Table,Level3AccountName,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,L3Name,Y,
,StageAccountHierarchy,,Stage Table,Level4ForceId,,int,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,Level4,N,
,StageAccountHierarchy,,Stage Table,Level4AccountName,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,L4Name,Y,
,StageAccountHierarchy,,Stage Table,Level5ForceId,,int,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,Level5,N,
,StageAccountHierarchy,,Stage Table,Level5AccountName,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,L5Name,Y,
,StageAccountHierarchy,,Stage Table,dss_record_source,Record source.,varchar,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,dss_record_source,Y,
,StageAccountHierarchy,,Stage Table,dss_load_date,Load date.,Timestamp,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,dss_load_date,Y,
,StageAccountHierarchy,,Stage Table,DSSUpdateTime,Date and time the row was updated in the data warehouse.,Timestamp,,Y,STAGEACCOUNTHIERARCHY,,,,DSSUpdateTime,Y,
,StageAccountHierarchy,,Stage Table,DSSCreateTime,Date and time the row was created in the data warehouse.,Timestamp,,Y,STAGEACCOUNTHIERARCHY,,,,DSSCreateTime,Y,
,StageAccountHierarchy,,Stage Table,OrganizationId,,int,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,AccountTypeId,N,
,StageAccountHierarchy,,Stage Table,OrganizationKey,StageAccountHierarchy.LoadAccountHierarchy.AccountTypeId=Organization.OrganizationId,integer,,N,STAGEACCOUNTHIERARCHY,,,Organization,OrganizationKey,N,
,StageAccountHierarchy,,Stage Table,Level6ForceId,,int,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,Level6,N,
,StageAccountHierarchy,,Stage Table,Level6AccountName,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,L6Name,Y,
,StageAccountHierarchy,,Stage Table,Level1State,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,L1State,Y,
,StageAccountHierarchy,,Stage Table,Level1County,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,L1County,Y,
,StageAccountHierarchy,,Stage Table,Level1AccountType,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,L1AccountType,Y,
,StageAccountHierarchy,,Stage Table,Level1DisplayName,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,L1DisplayName,Y,
,StageAccountHierarchy,,Stage Table,Level1Address,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,L1Address,Y,
,StageAccountHierarchy,,Stage Table,Level1Address2,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,L1Address2,Y,
,StageAccountHierarchy,,Stage Table,Level1City,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,L1City,Y,
,StageAccountHierarchy,,Stage Table,Level1PostalCode,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,L1PostalCode,Y,
,StageAccountHierarchy,,Stage Table,Level1Country,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,L1Country,Y,
,StageAccountHierarchy,,Stage Table,Level1FederalTaxId,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,L1FederalTaxId,Y,
,StageAccountHierarchy,,Stage Table,Level1MetroAreaName,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,AccountGeography,MetroAreaName,Y,
,StageAccountHierarchy,,Stage Table,Level1MetroAreaTotalPopulation,,bigint,,Y,STAGEACCOUNTHIERARCHY,,,AccountGeography,MetroAreaTotalPopulation,N,
,StageAccountHierarchy,,Stage Table,Level1Segmentation,StrategicAccountReason/Segmentation/Tier,varchar,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,L1Segmentation,Y,
,StageAccountHierarchy,,Stage Table,Level1SectorId,"is the identifier for which sector an account belongs to. 1 = Public Sector, 2 = Private Sector",int,,Y,STAGEACCOUNTHIERARCHY,,,Account,SectorId,N,
,StageAccountHierarchy,,Stage Table,Level1Sector,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,Sector,SectorName,Y,
,StageAccountHierarchy,,Stage Table,UUPID,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,Account,UUPID,Y,
,StageAccountHierarchy,,Stage Table,PID,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,Account,PID,Y,
,StageAccountHierarchy,,Stage Table,Vintage,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,Account,Vintage,Y,
,StageAccountHierarchy,,Stage Table,Customer_Size_Code,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,Account,Customer_Size_Code,Y,
,StageAccountHierarchy,,Stage Table,Customer_Size,,int,,Y,STAGEACCOUNTHIERARCHY,,,Account,Customer_Size,N,
,StageAccountHierarchy,,Stage Table,System_Group_Id,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,Account,System_Group_Id,Y,
,StageAccountHierarchy,,Stage Table,System_Group_Name,,varchar,,Y,STAGEACCOUNTHIERARCHY,,,Account,System_Group_Name,Y,
,StageAccountHierarchy,,Stage Table,Level1AccountClassification,,varchar(255),,Y,STAGEACCOUNTHIERARCHY,,,Account,AccountClassificationName,Y,
,StageAccountHierarchy,,Stage Table,ChannelPartnerId,,number,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,ChannelPartnerId,N,
,StageAccountHierarchy,,Stage Table,ChannelPartnerFeeSharePartnerId,,number,,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,ChannelPartnerFeeSharePartnerId,N,
,StageAccountHierarchy,,Stage Table,Level1_LineOfBusiness,,varchar(50),,Y,STAGEACCOUNTHIERARCHY,,,LoadAccountHierarchy,Level1_LineOfBusiness,Y,
,StageCustomerAccountClassification,,Stage Table,Customer_AccountClassification_ID,,int,,Y,STAGECUSTOMERACCOUNTCLASSIFICATION,FROM [TABLEOWNER].[LoadCustomerAccountClassification] LoadCustomerAccountClassification~~,,LoadCustomerAccountClassification,ID,N,
,StageCustomerAccountClassification,,Stage Table,Name,,varchar(255),,Y,STAGECUSTOMERACCOUNTCLASSIFICATION,FROM [TABLEOWNER].[LoadCustomerAccountClassification] LoadCustomerAccountClassification~~,,LoadCustomerAccountClassification,NAME,Y,
,StageCustomerAccountClassification,,Stage Table,LineOfBusiness,,varchar(255),,Y,STAGECUSTOMERACCOUNTCLASSIFICATION,FROM [TABLEOWNER].[LoadCustomerAccountClassification] LoadCustomerAccountClassification~~,,LoadCustomerAccountClassification,LINEOFBUSINESS,Y,
,StageCustomerAccountClassification,,Stage Table,IsVisibleOnRegistration,,boolean,,Y,STAGECUSTOMERACCOUNTCLASSIFICATION,FROM [TABLEOWNER].[LoadCustomerAccountClassification] LoadCustomerAccountClassification~~,,LoadCustomerAccountClassification,ISVISIBLEONREGISTRATION,Y,
,StageCustomerAccountClassification,,Stage Table,dss_record_source,Record source.,varchar(64),,Y,STAGECUSTOMERACCOUNTCLASSIFICATION,FROM [TABLEOWNER].[LoadCustomerAccountClassification] LoadCustomerAccountClassification~~,,LoadCustomerAccountClassification,dss_record_source,Y,
,StageCustomerAccountClassification,,Stage Table,dss_load_date,Load date.,timestamp,,Y,STAGECUSTOMERACCOUNTCLASSIFICATION,FROM [TABLEOWNER].[LoadCustomerAccountClassification] LoadCustomerAccountClassification~~,,LoadCustomerAccountClassification,dss_load_date,Y,
,StageCustomerAccountClassification,,Stage Table,DSSCreateTime,Date and time the row was created in the data warehouse.,TIMESTAMP,,Y,STAGECUSTOMERACCOUNTCLASSIFICATION,FROM [TABLEOWNER].[LoadCustomerAccountClassification] LoadCustomerAccountClassification~~,,,DSSCreateTime,Y,
,StageCustomerAccountClassification,,Stage Table,DSSUpdateTime,Date and time the row was updated in the data warehouse.,TIMESTAMP,,Y,STAGECUSTOMERACCOUNTCLASSIFICATION,FROM [TABLEOWNER].[LoadCustomerAccountClassification] LoadCustomerAccountClassification~~,,,DSSUpdateTime,N,
,StageFeeSharePartners,,Stage Table,FeeSharePartnerId,,number,,Y,STAGEFEESHAREPARTNERS,FROM [TABLEOWNER].[LoadFeeSharePartner] LoadFeeSharePartner~~,,LoadFeeSharePartner,Id,N,
,StageFeeSharePartners,,Stage Table,ChannelPartnerId,,number,,Y,STAGEFEESHAREPARTNERS,FROM [TABLEOWNER].[LoadFeeSharePartner] LoadFeeSharePartner~~,,LoadFeeSharePartner,ChannelPartnerId,N,
,StageFeeSharePartners,,Stage Table,ExternalId,,varchar(255),,Y,STAGEFEESHAREPARTNERS,FROM [TABLEOWNER].[LoadFeeSharePartner] LoadFeeSharePartner~~,,LoadFeeSharePartner,ExternalId,Y,
,StageFeeSharePartners,,Stage Table,FeeSharePartnerName,,varchar(500),,Y,STAGEFEESHAREPARTNERS,FROM [TABLEOWNER].[LoadFeeSharePartner] LoadFeeSharePartner~~,,LoadFeeSharePartner,Name,Y,
,StageFeeSharePartners,,Stage Table,dss_record_source,Record source.,varchar(64),,Y,STAGEFEESHAREPARTNERS,FROM [TABLEOWNER].[LoadFeeSharePartner] LoadFeeSharePartner~~,,LoadFeeSharePartner,dss_record_source,Y,
,StageFeeSharePartners,,Stage Table,dss_load_date,Load date.,timestamp,,Y,STAGEFEESHAREPARTNERS,FROM [TABLEOWNER].[LoadFeeSharePartner] LoadFeeSharePartner~~,,LoadFeeSharePartner,dss_load_date,Y,
,StageFeeSharePartners,,Stage Table,DSSUpdateTime,Date and time the row was updated in the data warehouse.,TIMESTAMP,,Y,STAGEFEESHAREPARTNERS,FROM [TABLEOWNER].[LoadFeeSharePartner] LoadFeeSharePartner~~,,,DSSUpdateTime,Y,
,StageFeeSharePartners,,Stage Table,DSSCreateTime,Date and time the row was created in the data warehouse.,TIMESTAMP,,Y,STAGEFEESHAREPARTNERS,FROM [TABLEOWNER].[LoadFeeSharePartner] LoadFeeSharePartner~~,,,DSSCreateTime,Y,
,StageFeeSharePartners,,Stage Table,ForceId,,number,,Y,STAGEFEESHAREPARTNERS,FROM [TABLEOWNER].[LoadFeeSharePartner] LoadFeeSharePartner~~,,LoadFeeSharePartner,customerid,N,
,StageAccountHierarchyMerge_1,,Stage Table,OrganizationKey,StageAccountHierarchy.OrganizationId=Organization.OrganizationId,integer,,N,STAGEACCOUNTHIERARCHYMERGE_1,,,Organization,OrganizationKey,N,
,StageAccountHierarchyMerge_1,,Stage Table,OrganizationId,,int,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,OrganizationId,N,
,StageAccountHierarchyMerge_1,,Stage Table,Level2ForceId,,int,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level2ForceId,N,
,StageAccountHierarchyMerge_1,,Stage Table,Level2AccountName,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level2AccountName,Y,
,StageAccountHierarchyMerge_1,,Stage Table,Level3ForceId,,int,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level3ForceId,N,
,StageAccountHierarchyMerge_1,,Stage Table,Level3AccountName,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level3AccountName,Y,
,StageAccountHierarchyMerge_1,,Stage Table,Level4ForceId,,int,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level4ForceId,N,
,StageAccountHierarchyMerge_1,,Stage Table,Level4AccountName,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level4AccountName,Y,
,StageAccountHierarchyMerge_1,,Stage Table,Level5ForceId,,int,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level5ForceId,N,
,StageAccountHierarchyMerge_1,,Stage Table,Level5AccountName,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level5AccountName,Y,
,StageAccountHierarchyMerge_1,,Stage Table,dss_record_source,Record source.,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,dss_record_source,Y,
,StageAccountHierarchyMerge_1,,Stage Table,dss_load_date,Load date.,Timestamp,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,dss_load_date,Y,
,StageAccountHierarchyMerge_1,,Stage Table,DSSUpdateTime,Date and time the row was updated in the data warehouse.,Timestamp,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,,DSSUpdateTime,Y,
,StageAccountHierarchyMerge_1,,Stage Table,DSSCreateTime,Date and time the row was created in the data warehouse.,Timestamp,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,,DSSCreateTime,Y,
,StageAccountHierarchyMerge_1,,Stage Table,ForceId,,int,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,ForceId,N,
,StageAccountHierarchyMerge_1,,Stage Table,Level1ForceId,,int,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level1ForceId,N,
,StageAccountHierarchyMerge_1,,Stage Table,Level1AccountName,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level1AccountName,Y,
,StageAccountHierarchyMerge_1,,Stage Table,Level6ForceId,,int,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level6ForceId,N,
,StageAccountHierarchyMerge_1,,Stage Table,Level6AccountName,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level6AccountName,Y,
,StageAccountHierarchyMerge_1,,Stage Table,Level1State,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level1State,Y,
,StageAccountHierarchyMerge_1,,Stage Table,Level1County,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level1County,Y,
,StageAccountHierarchyMerge_1,,Stage Table,Level1AccountType,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level1AccountType,Y,
,StageAccountHierarchyMerge_1,,Stage Table,Level1DisplayName,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level1DisplayName,Y,
,StageAccountHierarchyMerge_1,,Stage Table,Level1Address,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level1Address,Y,
,StageAccountHierarchyMerge_1,,Stage Table,Level1Address2,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level1Address2,Y,
,StageAccountHierarchyMerge_1,,Stage Table,Level1City,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level1City,Y,
,StageAccountHierarchyMerge_1,,Stage Table,Level1PostalCode,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level1PostalCode,Y,
,StageAccountHierarchyMerge_1,,Stage Table,Level1Country,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level1Country,Y,
,StageAccountHierarchyMerge_1,,Stage Table,Level1FederalTaxId,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level1FederalTaxId,Y,
,StageAccountHierarchyMerge_1,,Stage Table,Level1MetroAreaName,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level1MetroAreaName,Y,
,StageAccountHierarchyMerge_1,,Stage Table,Level1MetroAreaTotalPopulation,,bigint,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level1MetroAreaTotalPopulation,N,
,StageAccountHierarchyMerge_1,,Stage Table,Level1Segmentation,StrategicAccountReason/Segmentation/Tier,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level1Segmentation,Y,
,StageAccountHierarchyMerge_1,,Stage Table,Level1Sector,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level1Sector,Y,
,StageAccountHierarchyMerge_1,,Stage Table,UUPID,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,UUPID,Y,
,StageAccountHierarchyMerge_1,,Stage Table,PID,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,PID,Y,
,StageAccountHierarchyMerge_1,,Stage Table,Vintage,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Vintage,Y,
,StageAccountHierarchyMerge_1,,Stage Table,Customer_Size_Code,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Customer_Size_Code,Y,
,StageAccountHierarchyMerge_1,,Stage Table,Customer_Size,,int,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Customer_Size,N,
,StageAccountHierarchyMerge_1,,Stage Table,System_Group_Id,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,System_Group_Id,Y,
,StageAccountHierarchyMerge_1,,Stage Table,System_Group_Name,,varchar,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,System_Group_Name,Y,
,StageAccountHierarchyMerge_1,,Stage Table,Level1AccountClassification,,varchar(255),,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level1AccountClassification,Y,
,StageAccountHierarchyMerge_1,,Stage Table,ChannelPartnerFeeSharePartnerId,,number,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,ChannelPartnerFeeSharePartnerId,N,
,StageAccountHierarchyMerge_1,,Stage Table,ChannelPartnerId,,number,,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,ChannelPartnerId,N,
,StageAccountHierarchyMerge_1,,Stage Table,Level1ExternalId,,varchar(255),,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageFeeSharePartners,ExternalId,Y,
,StageAccountHierarchyMerge_1,,Stage Table,Level1_LineOfBusiness,,varchar(50),,Y,STAGEACCOUNTHIERARCHYMERGE_1,,,StageAccountHierarchy,Level1_LineOfBusiness,Y,
,AccountHierarchy,,Dimension,AccountHierarchyKey,Generated artificial key,"integer identity(1,1)",0,N,ACCOUNTHIERARCHY,FROM [TABLEOWNER].[StageAccountHierarchyMerge_1] StageAccountHierarchyMerge_1~~,,,AccountHierarchyKey,N,
,AccountHierarchy,,Dimension,OrganizationKey,StageAccountHierarchyMerge_1.OrganizationId=Organization.OrganizationId,integer,,N,ACCOUNTHIERARCHY,FROM [TABLEOWNER].[StageAccountHierarchyMerge_1] StageAccountHierarchyMerge_1~~,,Organization,OrganizationKey,N,
,AccountHierarchy,,Dimension,OrganizationId,,int,,Y,ACCOUNTHIERARCHY,FROM [TABLEOWNER].[StageAccountHierarchyMerge_1] StageAccountHierarchyMerge_1~~,,StageAccountHierarchyMerge_1,OrganizationId,N,
,AccountHierarchy,,Dimension,ForceId,,int,A,Y,ACCOUNTHIERARCHY,FROM [TABLEOWNER].[StageAccountHierarchyMerge_1] StageAccountHierarchyMerge_1~~,,StageAccountHierarchyMerge_1,ForceId,N,
,AccountHierarchy,,Dimension,Level1ForceId,,int,,Y,ACCOUNTHIERARCHY,FROM [TABLEOWNER].[StageAccountHierarchyMerge_1] StageAccountHierarchyMerge_1~~,,StageAccountHierarchyMerge_1,Level1ForceId,N,
,AccountHierarchy,,Dimension,Level1AccountName,,VARCHAR,,Y,ACCOUNTHIERARCHY,FROM [TABLEOWNER].[StageAccountHierarchyMerge_1] StageAccountHierarchyMerge_1~~,,StageAccountHierarchyMerge_1,Level1AccountName,Y,
